#Distance(A) 0
9.3030 -0.0176216
9.3431 -0.0177856
9.3832 -0.0179494
9.4233 -0.0181132
9.4634 -0.018277
9.5035 -0.0184407
9.5436 -0.0186044
9.5837 -0.018768
9.6238 -0.0189316
9.6639 -0.0190952
9.7040 -0.0192588
9.7441 -0.0194224
9.7842 -0.0195859
9.8243 -0.0197494
9.8644 -0.0199129
9.9045 -0.0200764
9.9446 -0.0202398
9.9847 -0.0204032
10.0248 -0.0205666
10.0649 -0.02073
10.1050 -0.0208934
10.1451 -0.0210568
10.1852 -0.0212203
10.2253 -0.0213837
10.2654 -0.0215472
10.3055 -0.0217106
10.3456 -0.021874
10.3857 -0.0220375
10.4258 -0.0222009
10.4659 -0.0223644
10.5060 -0.0225278
10.5461 -0.0226913
10.5862 -0.0228548
10.6263 -0.0230184
10.6664 -0.0231819
10.7065 -0.0233456
10.7466 -0.0235092
10.7867 -0.0236729
10.8268 -0.0238366
10.8669 -0.0240003
10.9070 -0.024164
10.9471 -0.0243278
10.9872 -0.0244915
11.0273 -0.0246553
11.0674 -0.0248192
11.1075 -0.0249831
11.1476 -0.0251471
11.1877 -0.0253111
11.2278 -0.0254751
11.2679 -0.0256392
11.3080 -0.0258034
11.3481 -0.0259676
11.3882 -0.0261318
11.4283 -0.026296
11.4684 -0.0264603
11.5085 -0.0266246
11.5486 -0.026789
11.5887 -0.0269534
11.6288 -0.0271179
11.6689 -0.0272825
11.7090 -0.0274471
11.7491 -0.0276118
11.7892 -0.0277765
11.8293 -0.0279413
11.8694 -0.0281061
11.9095 -0.028271
11.9496 -0.0284359
11.9897 -0.0286008
12.0298 -0.0287658
12.0699 -0.0289309
12.1100 -0.029096
12.1500 -0.0292612
12.1901 -0.0294264
12.2302 -0.0295917
12.2703 -0.0297571
12.3104 -0.0299225
12.3505 -0.030088
12.3906 -0.0302535
12.4307 -0.0304191
12.4708 -0.0305847
12.5109 -0.0307503
12.5510 -0.030916
12.5911 -0.0310818
12.6312 -0.0312476
12.6713 -0.0314135
12.7114 -0.0315795
12.7515 -0.0317455
12.7916 -0.0319116
12.8317 -0.0320777
12.8718 -0.0322438
12.9119 -0.03241
12.9520 -0.0325762
12.9921 -0.0327425
13.0322 -0.0329088
13.0723 -0.0330752
13.1124 -0.0332416
13.1525 -0.0334081
13.1926 -0.0335747
13.2327 -0.0337413
13.2728 -0.0339079
13.3129 -0.0340746
13.3530 -0.0342413
13.3931 -0.0344081
13.4332 -0.0345749
13.4733 -0.0347418
13.5134 -0.0349081
13.5535 -0.0350754
13.5936 -0.0352476
13.6337 -0.0353969
13.6738 -0.0355677
13.7139 -0.0359167
13.7540 -0.035586
13.7941 -0.0338398
13.8342 -0.0297583
13.8743 -0.0236463
13.9144 -0.0159213
13.9545 -0.00711355
13.9946 0.00222267
14.0347 0.0114681
14.0748 0.0198781
14.1149 0.0270125
14.1550 0.0324029
14.1951 0.035516
14.2352 0.036589
14.2753 0.0364904
14.3154 0.0362078
14.3555 0.0360691
14.3956 0.0359059
14.4357 0.0357345
14.4758 0.0355677
14.5159 0.0354004
14.5560 0.0352328
14.5961 0.0350652
14.6362 0.0348977
14.6763 0.0347301
14.7164 0.0345625
14.7565 0.0343948
14.7966 0.0342272
14.8367 0.0340596
14.8768 0.033892
14.9169 0.0337244
14.9570 0.0335568
14.9971 0.0333893
15.0372 0.0332217
15.0773 0.0330541
15.1174 0.0328865
15.1575 0.032719
15.1976 0.0325514
15.2377 0.0323838
15.2778 0.0322162
15.3179 0.0320486
15.3580 0.0318811
15.3981 0.0317136
15.4382 0.0315461
15.4783 0.0313787
15.5184 0.0312113
15.5585 0.0310438
15.5986 0.0308764
15.6387 0.030709
15.6788 0.0305417
15.7189 0.0303743
15.7590 0.0302069
15.7991 0.0300396
15.8392 0.0298723
15.8793 0.0297051
15.9194 0.0295379
15.9595 0.0293707
15.9996 0.0292036
16.0397 0.0290365
16.0798 0.0288695
16.1199 0.0287024
16.1600 0.0285354
16.2001 0.0283684
16.2402 0.0282014
16.2803 0.0280345
16.3204 0.0278676
16.3605 0.0277008
16.4006 0.027534
16.4407 0.0273673
16.4808 0.0272006
16.5209 0.027034
16.5610 0.0268674
16.6011 0.0267009
16.6412 0.0265344
16.6813 0.0263679
16.7214 0.0262014
16.7615 0.026035
16.8016 0.0258687
16.8417 0.0257024
16.8818 0.0255361
16.9219 0.0253699
16.9620 0.0252038
17.0020 0.0250377
17.0421 0.0248717
17.0822 0.0247057
17.1223 0.0245398
17.1624 0.0243739
17.2025 0.024208
17.2426 0.0240422
17.2827 0.0238764
17.3228 0.0237107
17.3629 0.023545
17.4030 0.0233794
17.4431 0.0232138
17.4832 0.0230483
17.5233 0.0228829
17.5634 0.0227175
17.6035 0.0225521
17.6436 0.0223868
17.6837 0.0222215
17.7238 0.0220562
17.7639 0.0218909
17.8040 0.0217257
17.8441 0.0215606
17.8842 0.0213955
17.9243 0.0212305
17.9644 0.0210655
18.0045 0.0209005
18.0446 0.0207356
18.0847 0.0205707
18.1248 0.0204058
18.1649 0.0202409
18.2050 0.0200761
18.2451 0.0199112
18.2852 0.0197464
18.3253 0.0195816
18.3654 0.0194168
18.4055 0.0192521
18.4456 0.0190874
18.4857 0.0189228
18.5258 0.0187581
18.5659 0.0185935
18.6060 0.0184288
18.6461 0.0182641
18.6862 0.0180994
18.7263 0.0179347
18.7664 0.01777
18.8065 0.0176053
18.8466 0.0174406
18.8867 0.0172758
18.9268 0.0171111
18.9669 0.0169464
19.0070 0.0167817
19.0471 0.0166169
19.0872 0.0164521
19.1273 0.0162872
19.1674 0.0161223
19.2075 0.0159574
19.2476 0.0157923
19.2877 0.0156273
19.3278 0.0154622
19.3679 0.015297
19.4080 0.0151318
19.4481 0.0149666
19.4882 0.0148013
19.5283 0.014636
19.5684 0.0144705
19.6085 0.014305
19.6486 0.0141394
19.6887 0.0139736
19.7288 0.0138078
19.7689 0.0136418
19.8090 0.0134758
19.8491 0.0133097
19.8892 0.0131435
19.9293 0.0129772
19.9694 0.0128108
20.0095 0.0126442
20.0496 0.0124776
20.0897 0.0123108
20.1298 0.0121439
20.1699 0.0119768
20.2100 0.0118096
20.2501 0.0116422
20.2902 0.0114746
20.3303 0.0113069
20.3704 0.0111391
20.4105 0.0109712
20.4506 0.0108031
20.4907 0.0106349
20.5308 0.0104665
20.5709 0.0102979
20.6110 0.0101292
20.6511 0.00996023
20.6912 0.00979109
20.7313 0.00962176
20.7714 0.00945226
20.8115 0.00928261
20.8516 0.0091128
20.8917 0.00894285
20.9318 0.00877276
20.9719 0.00860252
21.0120 0.00843213
21.0521 0.00826156
21.0922 0.00809081
21.1323 0.00791988
21.1724 0.00774878
21.2125 0.00757751
21.2526 0.00740611
21.2927 0.00723458
21.3328 0.00706296
21.3729 0.00689126
21.4130 0.0067195
21.4531 0.00654768
21.4932 0.00637581
21.5333 0.00620387
21.5734 0.00603188
21.6135 0.00585983
21.6536 0.00568775
21.6937 0.00551567
21.7338 0.00534361
21.7739 0.00517162
21.8140 0.00499976
21.8540 0.00482805
21.8941 0.00465655
21.9342 0.00448527
21.9743 0.00431426
22.0144 0.00414353
22.0545 0.0039731
22.0946 0.003803
22.1347 0.00363328
22.1748 0.003464
22.2149 0.00329523
22.2550 0.00312705
22.2951 0.00295957
22.3352 0.00279287
22.3753 0.00262707
22.4154 0.00246224
22.4555 0.00229846
22.4956 0.00213582
22.5357 0.00197442
22.5758 0.00181433
22.6159 0.0016557
22.6560 0.00149864
22.6961 0.00134331
22.7362 0.00118994
22.7763 0.00103869
22.8164 0.000889785
22.8565 0.000743469
22.8966 0.000599915
22.9367 0.000459361
22.9768 0.000322035
23.0169 0.000188134
23.0570 5.7948e-05
23.0971 -6.8196e-05
23.1372 -0.000189985
23.1773 -0.000306916
23.2174 -0.000418495
23.2575 -0.000524203
23.2976 -0.000623334
23.3377 -0.000715474
23.3778 -0.000800247
23.4179 -0.000877665
23.4580 -0.000948019
23.4981 -0.0010119
23.5382 -0.0010703
23.5783 -0.001124
23.6184 -0.00117403
23.6585 -0.00122112
23.6986 -0.00126562
23.7387 -0.00130767
23.7788 -0.00134692
23.8189 -0.00138296
23.8590 -0.00141506
23.8991 -0.00144275
23.9392 -0.00146569
23.9793 -0.00148395
24.0194 -0.00149807
24.0595 -0.00150883
24.0996 -0.00151764
24.1397 -0.00152566
24.1798 -0.00153432
24.2199 -0.00154365
24.2600 -0.00155595
