#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
  0.0000           -21.03442
  0.0624           -20.82648
  0.1248           -20.16455
  0.1872           -19.05419
  0.2496           -17.52020
  0.3120           -15.61807
  0.3744           -13.44694
  0.4368           -11.14800
  0.4992            -8.89676
  0.5616            -6.87373
  0.6240            -5.23293
  0.6864            -4.04504
  0.7488            -3.22591
  0.8113            -2.59449
  0.8737            -2.09724
  0.9361            -1.74261
  0.9985            -1.50770
  1.0609            -1.41539
  1.1233            -1.47869
  1.1857            -1.68787
  1.2481            -2.01705
  1.3105            -2.48512
  1.3729            -3.08947
  1.4353            -3.86327
  1.4977            -4.98171
  1.5601            -6.55027
  1.6225            -8.51443
  1.6849           -10.72636
  1.7473           -13.00713
  1.8097           -15.17929
  1.8721           -17.09872
  1.9345           -18.66368
  1.9969           -19.81789
  2.0593           -20.53685
  2.1217           -20.81618
  2.1841           -20.65533
  2.2465           -20.05481
  2.3090           -19.01645
  2.3714           -17.55850
  2.4338           -15.72712
  2.4962           -13.61226
  2.5586           -11.34707
  2.6210            -9.10322
  2.6834            -7.06217
  2.7458            -5.38508
  2.8082            -4.15876
  2.8706            -3.32285
  2.9330            -2.69641
  2.9954            -2.20462
  3.0578            -1.86005
  3.1202            -1.63517
  3.1826            -1.55670
  3.2450            -1.65879
  3.3074            -1.88820
  3.3698            -2.24074
  3.4322            -2.73760
  3.4946            -3.39371
  3.5570            -4.23908
  3.6194            -5.44081
  3.6818            -7.07293
  3.7442            -9.06620
  3.8067           -11.28123
  3.8691           -13.53850
  3.9315           -15.66083
  3.9939           -17.50034
  4.0563           -18.95430
  4.1187           -19.96664
  4.1811           -20.51824
  4.2435           -20.61368
  4.3059           -20.26512
  4.3683           -19.48667
  4.4307           -18.29207
  4.4931           -16.70809
  4.5555           -14.78359
  4.6179           -12.60765
  4.6803           -10.30755
  4.7427            -8.05042
  4.8051            -6.01090
  4.8675            -4.35032
  4.9299            -3.12266
  4.9923            -2.24177
  5.0547            -1.53593
  5.1171            -0.91587
  5.1795            -0.39466
  5.2419             0.04328
  5.3044             0.37694
  5.3668             0.65013
  5.4292             0.87801
  5.4916             1.06670
  5.5540             1.22149
  5.6164             1.35007
  5.6788             1.45573
  5.7412             1.54387
  5.8036             1.61631
  5.8660             1.67700
  5.9284             1.72686
  5.9908             1.76882
  6.0532             1.80324
  6.1156             1.83236
  6.1780             1.85616
  6.2404             1.87642
  6.3028             1.89288
  6.3652             1.90700
  6.4276             1.91838
  6.4900             1.92823
  6.5524             1.93608
  6.6148             1.94295
  6.6772             1.94834
  6.7396             1.95313
  6.8020             1.95680
  6.8645             1.96013
  6.9269             1.96258
  6.9893             1.96489
  7.0517             1.96650
  7.1141             1.96808
  7.1765             1.96909
  7.2389             1.97016
  7.3013             1.97076
  7.3637             1.97147
  7.4261             1.97177
  7.4885             1.97222
  7.5509             1.97232
  7.6133             1.97259
  7.6757             1.97254
  7.7381             1.97268
  7.8005             1.97253
  7.8629             1.97257
  7.9253             1.97236
  7.9877             1.97234
  8.0501             1.97207
  8.1125             1.97200
  8.1749             1.97170
  8.2373             1.97160
  8.2997             1.97128
  8.3622             1.97116
  8.4246             1.97083
  8.4870             1.97069
  8.5494             1.97035
  8.6118             1.97020
  8.6742             1.96985
  8.7366             1.96970
  8.7990             1.96936
  8.8614             1.96920
  8.9238             1.96886
  8.9862             1.96870
  9.0486             1.96836
  9.1110             1.96820
  9.1734             1.96787
  9.2358             1.96771
  9.2982             1.96739
  9.3606             1.96724
  9.4230             1.96692
  9.4854             1.96677
  9.5478             1.96646
  9.6102             1.96631
  9.6726             1.96601
  9.7350             1.96587
  9.7974             1.96558
  9.8599             1.96544
  9.9223             1.96516
  9.9847             1.96503
 10.0471             1.96475
 10.1095             1.96463
 10.1719             1.96436
 10.2343             1.96424
 10.2967             1.96398
 10.3591             1.96386
 10.4215             1.96361
 10.4839             1.96350
 10.5463             1.96325
