#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
  0.0000           -21.01490
  0.0624           -20.81154
  0.1248           -20.16311
  0.1872           -19.07321
  0.2496           -17.56380
  0.3120           -15.68740
  0.3744           -13.54055
  0.4368           -11.26268
  0.4992            -9.02843
  0.5616            -7.01828
  0.6240            -5.38680
  0.6864            -4.20541
  0.7488            -3.39073
  0.8113            -2.76236
  0.8737            -2.26717
  0.9361            -1.91390
  0.9985            -1.67984
  1.0609            -1.58801
  1.1233            -1.65151
  1.1857            -1.86069
  1.2481            -2.18970
  1.3105            -2.65744
  1.3729            -3.26131
  1.4353            -4.03445
  1.4977            -5.15199
  1.5601            -6.71931
  1.6225            -8.68184
  1.6849           -10.89169
  1.7473           -13.16993
  1.8097           -15.33922
  1.8721           -17.25564
  1.9345           -18.81779
  1.9969           -19.96973
  2.0593           -20.68732
  2.1217           -20.96645
  2.1841           -20.80668
  2.2465           -20.20845
  2.3090           -19.17338
  2.3714           -17.71939
  2.4338           -15.89228
  2.4962           -13.78166
  2.5586           -11.52044
  2.6210            -9.28013
  2.6834            -7.24217
  2.7458            -5.56774
  2.8082            -4.34372
  2.8706            -3.50982
  2.9330            -2.88516
  2.9954            -2.39496
  3.0578            -2.05182
  3.1202            -1.82822
  3.1826            -1.75090
  3.2450            -1.85400
  3.3074            -2.08430
  3.3698            -2.43762
  3.4322            -2.93515
  3.4946            -3.59183
  3.5570            -4.43766
  3.6194            -5.63979
  3.6818            -7.27224
  3.7442            -9.26578
  3.8067           -11.48105
  3.8691           -13.73852
  3.9315           -15.86105
  3.9939           -17.70077
  4.0563           -19.15497
  4.1187           -20.16759
  4.1811           -20.71950
  4.2435           -20.81530
  4.3059           -20.46710
  4.3683           -19.68903
  4.4307           -18.49478
  4.4931           -16.91111
  4.5555           -14.98686
  4.6179           -12.81112
  4.6803           -10.51116
  4.7427            -8.25410
  4.8051            -6.21460
  4.8675            -4.55399
  4.9299            -3.32628
  4.9923            -2.44530
  5.0547            -1.73933
  5.1171            -1.11914
  5.1795            -0.59777
  5.2419            -0.15967
  5.3044             0.17416
  5.3668             0.44753
  5.4292             0.67560
  5.4916             0.86448
  5.5540             1.01947
  5.6164             1.14824
  5.6788             1.25411
  5.7412             1.34244
  5.8036             1.41510
  5.8660             1.47599
  5.9284             1.52607
  5.9908             1.56824
  6.0532             1.60288
  6.1156             1.63222
  6.1780             1.65625
  6.2404             1.67673
  6.3028             1.69343
  6.3652             1.70779
  6.4276             1.71941
  6.4900             1.72950
  6.5524             1.73760
  6.6148             1.74473
  6.6772             1.75038
  6.7396             1.75543
  6.8020             1.75936
  6.8645             1.76296
  6.9269             1.76569
  6.9893             1.76826
  7.0517             1.77015
  7.1141             1.77201
  7.1765             1.77331
  7.2389             1.77467
  7.3013             1.77555
  7.3637             1.77655
  7.4261             1.77714
  7.4885             1.77789
  7.5509             1.77828
  7.6133             1.77884
  7.6757             1.77909
  7.7381             1.77953
  7.8005             1.77968
  7.8629             1.78002
  7.9253             1.78010
  7.9877             1.78038
  8.0501             1.78041
  8.1125             1.78063
  8.1749             1.78063
  8.2373             1.78082
  8.2997             1.78080
  8.3622             1.78096
  8.4246             1.78092
  8.4870             1.78107
  8.5494             1.78101
  8.6118             1.78115
  8.6742             1.78109
  8.7366             1.78121
  8.7990             1.78114
  8.8614             1.78125
  8.9238             1.78118
  8.9862             1.78129
  9.0486             1.78122
  9.1110             1.78132
  9.1734             1.78125
  9.2358             1.78134
  9.2982             1.78127
  9.3606             1.78136
  9.4230             1.78129
  9.4854             1.78138
  9.5478             1.78131
  9.6102             1.78140
  9.6726             1.78133
  9.7350             1.78141
  9.7974             1.78135
  9.8599             1.78143
  9.9223             1.78136
  9.9847             1.78144
 10.0471             1.78138
 10.1095             1.78146
 10.1719             1.78140
 10.2343             1.78147
 10.2967             1.78141
 10.3591             1.78149
