#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
  0.0000             0.18297
  0.0615             0.18297
  0.1231             0.18297
  0.1846             0.18297
  0.2461             0.18297
  0.3077             0.18297
  0.3692             0.18297
  0.4307             0.18297
  0.4922             0.18297
  0.5538             0.18297
  0.6153             0.18297
  0.6768             0.18297
  0.7384             0.18297
  0.7999             0.18297
  0.8614             0.18297
  0.9230             0.18297
  0.9845             0.18297
  1.0460             0.18297
  1.1075             0.18297
  1.1691             0.18297
  1.2306             0.18297
  1.2921             0.18297
  1.3537             0.18297
  1.4152             0.18297
  1.4767             0.18297
  1.5383             0.18297
  1.5998             0.18297
  1.6613             0.18297
  1.7228             0.18297
  1.7844             0.18297
  1.8459             0.18297
  1.9074             0.18297
  1.9690             0.18297
  2.0305             0.18297
  2.0920             0.18297
  2.1536             0.18297
  2.2151             0.18297
  2.2766             0.18297
  2.3382             0.18297
  2.3997             0.18296
  2.4612             0.18296
  2.5227             0.18296
  2.5843             0.18296
  2.6458             0.18296
  2.7073             0.18296
  2.7689             0.18296
  2.8304             0.18296
  2.8919             0.18296
  2.9535             0.18296
  3.0150             0.18296
  3.0765             0.18296
  3.1380             0.18296
  3.1996             0.18296
  3.2611             0.18296
  3.3226             0.18296
  3.3842             0.18296
  3.4457             0.18296
  3.5072             0.18296
  3.5688             0.18296
  3.6303             0.18296
  3.6918             0.18296
  3.7534             0.18296
  3.8149             0.18296
  3.8764             0.18296
  3.9379             0.18296
  3.9995             0.18296
  4.0610             0.18296
  4.1225             0.18296
  4.1841             0.18296
  4.2456             0.18296
  4.3071             0.18296
  4.3687             0.18296
  4.4302             0.18296
  4.4917             0.18296
  4.5532             0.18296
  4.6148             0.18295
  4.6763             0.18295
  4.7378             0.18295
  4.7994             0.18295
  4.8609             0.18295
  4.9224             0.18295
  4.9840             0.18295
  5.0455             0.18295
  5.1070             0.18295
  5.1685             0.18295
  5.2301             0.18295
  5.2916             0.18295
  5.3531             0.18295
  5.4147             0.18295
  5.4762             0.18295
  5.5377             0.18295
  5.5993             0.18295
  5.6608             0.18295
  5.7223             0.18295
  5.7839             0.18295
  5.8454             0.18295
  5.9069             0.18295
  5.9684             0.18295
  6.0300             0.18295
  6.0915             0.18295
  6.1530             0.18295
  6.2146             0.18295
  6.2761             0.18295
  6.3376             0.18295
  6.3992             0.18295
  6.4607             0.18295
  6.5222             0.18295
  6.5837             0.18295
  6.6453             0.18295
  6.7068             0.18295
  6.7683             0.18295
  6.8299             0.18295
  6.8914             0.18295
  6.9529             0.18295
  7.0145             0.18295
  7.0760             0.18295
  7.1375             0.18295
  7.1990             0.18295
  7.2606             0.18295
  7.3221             0.18295
  7.3836             0.18295
  7.4452             0.18295
  7.5067             0.18295
  7.5682             0.18295
  7.6298             0.18295
  7.6913             0.18295
  7.7528             0.18295
  7.8144             0.18295
  7.8759             0.18295
  7.9374             0.18295
  7.9989             0.18295
  8.0605             0.18295
  8.1220             0.18295
  8.1835             0.18295
  8.2451             0.18295
  8.3066             0.18295
  8.3681             0.18295
  8.4297             0.18295
  8.4912             0.18295
  8.5527             0.18295
  8.6142             0.18295
  8.6758             0.18295
  8.7373             0.18295
  8.7988             0.18294
  8.8604             0.18294
  8.9219             0.18294
  8.9834             0.18294
  9.0450             0.18294
  9.1065             0.18294
  9.1680             0.18294
  9.2296             0.18294
  9.2911             0.18294
  9.3526             0.18294
  9.4141             0.18294
  9.4757             0.18294
  9.5372             0.18294
  9.5987             0.18294
  9.6603             0.18294
  9.7218             0.18294
  9.7833             0.18294
  9.8449             0.18294
  9.9064             0.18294
  9.9679             0.18294
 10.0294             0.18294
 10.0910             0.18294
 10.1525             0.18294
 10.2140             0.18294
 10.2756             0.18293
 10.3371             0.18293
 10.3986             0.18293
 10.4602             0.18293
 10.5217             0.18293
 10.5832             0.18293
 10.6447             0.18293
 10.7063             0.18293
 10.7678             0.18293
 10.8293             0.18293
 10.8909             0.18293
 10.9524             0.18293
 11.0139             0.18293
 11.0755             0.18293
 11.1370             0.18293
 11.1985             0.18293
 11.2601             0.18293
 11.3216             0.18293
 11.3831             0.18293
 11.4446             0.18293
 11.5062             0.18293
 11.5677             0.18293
 11.6292             0.18292
 11.6908             0.18292
 11.7523             0.18292
 11.8138             0.18292
 11.8754             0.18292
 11.9369             0.18292
 11.9984             0.18292
 12.0599             0.18292
 12.1215             0.18292
 12.1830             0.18292
 12.2445             0.18292
 12.3061             0.18292
 12.3676             0.18292
 12.4291             0.18292
 12.4907             0.18292
 12.5522             0.18292
 12.6137             0.18292
 12.6752             0.18292
 12.7368             0.18292
 12.7983             0.18292
 12.8598             0.18292
 12.9214             0.18292
 12.9829             0.18292
 13.0444             0.18292
 13.1060             0.18292
 13.1675             0.18292
 13.2290             0.18292
 13.2906             0.18291
 13.3521             0.18291
 13.4136             0.18291
 13.4751             0.18291
 13.5367             0.18291
 13.5982             0.18291
 13.6597             0.18291
 13.7213             0.18291
 13.7828             0.18291
 13.8443             0.18291
 13.9059             0.18291
 13.9674             0.18290
 14.0289             0.18290
 14.0904             0.18290
 14.1520             0.18290
 14.2135             0.18289
 14.2750             0.18289
 14.3366             0.18288
 14.3981             0.18288
 14.4596             0.18287
 14.5212             0.18286
 14.5827             0.18285
 14.6442             0.18284
 14.7058             0.18282
 14.7673             0.18280
 14.8288             0.18278
 14.8903             0.18274
 14.9519             0.18271
 15.0134             0.18266
 15.0749             0.18261
 15.1365             0.18254
 15.1980             0.18247
 15.2595             0.18237
 15.3211             0.18225
 15.3826             0.18210
 15.4441             0.18192
 15.5056             0.18170
 15.5672             0.18143
 15.6287             0.18109
 15.6902             0.18068
 15.7518             0.18017
 15.8133             0.17955
 15.8748             0.17878
 15.9364             0.17783
 15.9979             0.17664
 16.0594             0.17519
 16.1209             0.17337
 16.1825             0.17113
 16.2440             0.16831
 16.3055             0.16484
 16.3671             0.16047
 16.4286             0.15503
 16.4901             0.14808
 16.5517             0.13951
 16.6132             0.12914
 16.6747             0.11768
 16.7363             0.10632
 16.7978             0.09607
 16.8593             0.08732
 16.9208             0.08049
 16.9824             0.07475
 17.0439             0.07041
