#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
  0.0000           -22.02401
  0.0615           -21.80593
  0.1231           -21.11678
  0.1846           -19.96806
  0.2461           -18.39200
  0.3077           -16.44974
  0.3692           -14.24235
  0.4307           -11.90810
  0.4922            -9.61637
  0.5538            -7.54125
  0.6153            -5.83423
  0.6768            -4.57544
  0.7384            -3.70590
  0.7999            -3.04893
  0.8614            -2.52376
  0.9230            -2.14242
  0.9845            -1.88056
  1.0460            -1.75186
  1.1075            -1.77461
  1.1691            -1.94462
  1.2306            -2.23608
  1.2921            -2.65441
  1.3537            -3.21200
  1.4152            -3.90725
  1.4767            -4.87843
  1.5383            -6.27229
  1.5998            -8.08461
  1.6613           -10.19699
  1.7228           -12.44454
  1.7844           -14.65254
  1.8459           -16.66756
  1.9074           -18.37412
  1.9690           -19.69995
  2.0305           -20.60900
  2.0920           -21.08981
  2.1536           -21.14083
  2.2151           -20.76248
  2.2766           -19.95481
  2.3382           -18.72644
  2.3997           -17.10595
  2.4612           -15.15700
  2.5227           -12.98453
  2.5843           -10.73498
  2.6458            -8.58004
  2.7073            -6.69086
  2.7689            -5.20067
  2.8304            -4.14899
  2.8919            -3.41774
  2.9535            -2.84631
  3.0150            -2.41036
  3.0765            -2.11267
  3.1380            -1.92902
  3.1996            -1.90644
  3.2611            -2.04957
  3.3226            -2.30944
  3.3842            -2.69507
  3.4457            -3.22813
  3.5072            -3.91858
  3.5688            -4.82016
  3.6303            -6.10306
  3.6918            -7.80524
  3.7534            -9.85059
  3.8149           -12.09477
  3.8764           -14.36493
  3.9379           -16.48862
  3.9995           -18.32553
  4.0610           -19.77443
  4.1225           -20.78033
  4.1841           -21.32079
  4.2456           -21.39899
  4.3071           -21.02559
  4.3687           -20.21732
  4.4302           -18.99157
  4.4917           -17.38033
  4.5532           -15.43559
  4.6148           -13.24666
  4.6763           -10.93703
  4.7378            -8.66668
  4.7994            -6.60332
  4.8609            -4.90370
  4.9224            -3.63311
  4.9840            -2.71950
  5.0455            -2.00223
  5.1070            -1.37145
  5.1685            -0.83964
  5.2301            -0.38883
  5.2916            -0.04002
  5.3531             0.23908
  5.4147             0.47437
  5.4762             0.66850
  5.5377             0.82905
  5.5993             0.96155
  5.6608             1.07149
  5.7223             1.16250
  5.7839             1.23819
  5.8454             1.30100
  5.9069             1.35338
  5.9684             1.39694
  6.0300             1.43336
  6.0915             1.46370
  6.1530             1.48915
  6.2146             1.51038
  6.2761             1.52823
  6.3376             1.54314
  6.3992             1.55573
  6.4607             1.56625
  6.5222             1.57518
  6.5837             1.58265
  6.6453             1.58903
  6.7068             1.59437
  6.7683             1.59896
  6.8299             1.60282
  6.8914             1.60616
  6.9529             1.60897
  7.0145             1.61144
  7.0760             1.61351
  7.1375             1.61537
  7.1990             1.61694
  7.2606             1.61837
  7.3221             1.61957
  7.3836             1.62070
  7.4452             1.62166
  7.5067             1.62257
  7.5682             1.62336
  7.6298             1.62412
  7.6913             1.62478
  7.7528             1.62545
  7.8144             1.62602
  7.8759             1.62661
  7.9374             1.62712
  7.9989             1.62766
  8.0605             1.62813
  8.1220             1.62864
  8.1835             1.62908
  8.2451             1.62955
  8.3066             1.62997
  8.3681             1.63043
  8.4297             1.63083
  8.4912             1.63128
  8.5527             1.63167
  8.6142             1.63210
  8.6758             1.63248
  8.7373             1.63291
  8.7988             1.63328
  8.8604             1.63370
  8.9219             1.63407
  8.9834             1.63448
  9.0450             1.63484
  9.1065             1.63524
  9.1680             1.63560
  9.2296             1.63599
  9.2911             1.63635
  9.3526             1.63674
  9.4141             1.63708
  9.4757             1.63747
  9.5372             1.63781
  9.5987             1.63819
  9.6603             1.63852
  9.7218             1.63889
  9.7833             1.63922
  9.8449             1.63959
  9.9064             1.63991
  9.9679             1.64027
 10.0294             1.64059
 10.0910             1.64095
 10.1525             1.64126
 10.2140             1.64161
 10.2756             1.64192
 10.3371             1.64226
 10.3986             1.64256
 10.4602             1.64290
 10.5217             1.64319
 10.5832             1.64352
 10.6447             1.64382
 10.7063             1.64414
 10.7678             1.64443
 10.8293             1.64475
 10.8909             1.64503
 10.9524             1.64534
 11.0139             1.64562
 11.0755             1.64593
 11.1370             1.64621
 11.1985             1.64651
 11.2601             1.64678
 11.3216             1.64708
 11.3831             1.64735
 11.4446             1.64765
 11.5062             1.64791
 11.5677             1.64820
 11.6292             1.64846
 11.6908             1.64876
 11.7523             1.64901
 11.8138             1.64930
 11.8754             1.64956
 11.9369             1.64985
 11.9984             1.65010
 12.0599             1.65039
 12.1215             1.65064
 12.1830             1.65092
 12.2445             1.65118
 12.3061             1.65146
 12.3676             1.65171
 12.4291             1.65199
 12.4907             1.65225
 12.5522             1.65253
 12.6137             1.65278
 12.6752             1.65307
 12.7368             1.65332
 12.7983             1.65360
 12.8598             1.65386
 12.9214             1.65414
 12.9829             1.65440
 13.0444             1.65469
 13.1060             1.65495
 13.1675             1.65524
 13.2290             1.65550
 13.2906             1.65579
 13.3521             1.65605
 13.4136             1.65635
 13.4751             1.65661
 13.5367             1.65691
 13.5982             1.65718
 13.6597             1.65747
 13.7213             1.65775
 13.7828             1.65805
 13.8443             1.65832
 13.9059             1.65863
 13.9674             1.65891
 14.0289             1.65921
 14.0904             1.65950
 14.1520             1.65980
 14.2135             1.66009
 14.2750             1.66040
 14.3366             1.66069
 14.3981             1.66100
 14.4596             1.66129
 14.5212             1.66160
 14.5827             1.66189
 14.6442             1.66220
 14.7058             1.66249
 14.7673             1.66279
 14.8288             1.66308
 14.8903             1.66338
 14.9519             1.66365
 15.0134             1.66394
 15.0749             1.66420
 15.1365             1.66447
 15.1980             1.66471
 15.2595             1.66495
 15.3211             1.66515
 15.3826             1.66534
 15.4441             1.66548
 15.5056             1.66560
 15.5672             1.66565
 15.6287             1.66566
 15.6902             1.66558
 15.7518             1.66541
 15.8133             1.66512
 15.8748             1.66469
 15.9364             1.66406
 15.9979             1.66322
 16.0594             1.66209
 16.1209             1.66061
 16.1825             1.65870
 16.2440             1.65623
 16.3055             1.65308
 16.3671             1.64905
 16.4286             1.64392
 16.4901             1.63731
 16.5517             1.62905
 16.6132             1.61902
 16.6747             1.60786
 16.7363             1.59683
 16.7978             1.58688
 16.8593             1.57844
 16.9208             1.57191
 16.9824             1.56648
 17.0439             1.56243
 17.1054             1.55737
 17.1670             1.54407
 17.2285             1.51698
 17.2900             1.46818
 17.3516             1.39681
 17.4131             1.30794
 17.4746             1.21132
 17.5361             1.11623
 17.5977             1.03078
 17.6592             0.95868
 17.7207             0.90249
 17.7823             0.86110
 17.8438             0.82690
 17.9053             0.79509
 17.9669             0.76715
 18.0284             0.74921
 18.0899             0.74936
 18.1514             0.77339
 18.2130             0.82265
 18.2745             0.89180
 18.3360             0.97046
 18.3976             1.04508
 18.4591             1.10456
 18.5206             1.14329
 18.5822             1.16606
 18.6437             1.18149
 18.7052             1.19828
 18.7668             1.22422
 18.8283             1.25906
 18.8898             1.30137
 18.9513             1.34628
 19.0129             1.38699
 19.0744             1.41646
 19.1359             1.42991
 19.1975             1.42793
 19.2590             1.41611
 19.3205             1.39279
 19.3821             1.35254
 19.4436             1.29648
 19.5051             1.22989
 19.5666             1.15960
 19.6282             1.09142
 19.6897             1.02896
 19.7512             0.97238
 19.8128             0.91991
 19.8743             0.86864
 19.9358             0.81925
 19.9974             0.76655
 20.0589             0.70104
 20.1204             0.62318
 20.1819             0.54262
 20.2435             0.47410
 20.3050             0.43053
 20.3665             0.41905
 20.4281             0.43795
 20.4896             0.47756
 20.5511             0.52363
 20.6127             0.56348
 20.6742             0.59097
 20.7357             0.60954
 20.7973             0.62787
 20.8588             0.65220
 20.9203             0.69054
 20.9818             0.74884
 21.0434             0.82717
 21.1049             0.91908
 21.1664             1.01243
 21.2280             1.09235
 21.2895             1.14695
 21.3510             1.17169
 21.4126             1.16081
 21.4741             1.11697
 21.5356             1.04530
 21.5971             0.95285
 21.6587             0.85430
 21.7202             0.76335
 21.7817             0.68986
 21.8433             0.63689
 21.9048             0.60152
 21.9663             0.57591
 22.0279             0.55215
 22.0894             0.52505
 22.1509             0.48801
 22.2125             0.44067
 22.2740             0.39177
 22.3355             0.35508
 22.3970             0.34359
 22.4586             0.36377
 22.5201             0.41393
 22.5816             0.48461
 22.6432             0.56167
 22.7047             0.63160
 22.7662             0.68788
 22.8278             0.73431
 22.8893             0.77908
 22.9508             0.82210
 23.0123             0.86471
 23.0739             0.91109
 23.1354             0.96376
 23.1969             1.02230
 23.2585             1.08289
 23.3200             1.13928
 23.3815             1.18453
 23.4431             1.21348
 23.5046             1.22543
 23.5661             1.22609
 23.6276             1.21613
 23.6892             1.18966
 23.7507             1.14645
 23.8122             1.09127
 23.8738             1.03095
 23.9353             0.97197
 23.9968             0.91853
 24.0584             0.87151
 24.1199             0.82874
 24.1814             0.78610
 24.2430             0.74158
 24.3045             0.69580
 24.3660             0.64141
 24.4275             0.57319
 24.4891             0.49654
 24.5506             0.42425
 24.6121             0.37082
 24.6737             0.34647
 24.7352             0.35409
 24.7967             0.38814
 24.8583             0.43638
 24.9198             0.48464
 24.9813             0.52337
 25.0428             0.55152
 25.1044             0.57553
 25.1659             0.60064
 25.2274             0.63432
 25.2890             0.68478
 25.3505             0.75569
 25.4120             0.84486
 25.4736             0.94323
 25.5351             1.03747
 25.5966             1.11262
 25.6581             1.16044
 25.7197             1.17619
 25.7812             1.15601
 25.8427             1.10523
 25.9043             1.02834
 25.9658             0.93602
 26.0273             0.84330
 26.0889             0.76279
 26.1504             0.70186
 26.2119             0.66121
 26.2735             0.63566
 26.3350             0.61701
 26.3965             0.59905
 26.4580             0.57331
 26.5196             0.53505
 26.5811             0.48936
 26.6426             0.44819
 26.7042             0.42603
 26.7657             0.43334
 26.8272             0.47307
 26.8888             0.53906
 26.9503             0.61905
 27.0118             0.69812
 27.0733             0.76570
 27.1349             0.81985
 27.1964             0.86929
 27.2579             0.92052
 27.3195             0.97289
 27.3810             1.02893
 27.4425             1.09077
 27.5041             1.15850
 27.5656             1.22902
 27.6271             1.29667
 27.6887             1.35470
 27.7502             1.39743
 27.8117             1.42300
 27.8732             1.43621
 27.9348             1.44001
 27.9963             1.42900
 28.0578             1.40169
 28.1194             1.36228
 28.1809             1.31776
 28.2424             1.27494
 28.3040             1.23923
 28.3655             1.21223
 28.4270             1.19475
 28.4885             1.17988
 28.5501             1.15863
 28.6116             1.12268
 28.6731             1.06604
 28.7347             0.99317
 28.7962             0.91459
 28.8577             0.84381
 28.9193             0.79179
 28.9808             0.76464
 29.0423             0.76183
 29.1038             0.77805
 29.1654             0.80533
 29.2269             0.83708
 29.2884             0.87109
 29.3500             0.91134
 29.4115             0.96562
 29.4730             1.03605
 29.5346             1.12009
 29.5961             1.21452
 29.6576             1.31159
 29.7192             1.40222
 29.7807             1.47645
 29.8422             1.52858
 29.9037             1.55846
 29.9653             1.57358
 30.0268             1.57972
 30.0883             1.58387
 30.1499             1.58956
 30.2114             1.59620
 30.2729             1.60477
 30.3345             1.61485
 30.3960             1.62614
 30.4575             1.63764
 30.5190             1.64821
 30.5806             1.65698
 30.6421             1.66413
 30.7036             1.66972
 30.7652             1.67420
 30.8267             1.67775
 30.8882             1.68063
 30.9498             1.68291
 31.0113             1.68476
 31.0728             1.68624
 31.1343             1.68744
 31.1959             1.68839
 31.2574             1.68917
 31.3189             1.68978
 31.3805             1.69028
 31.4420             1.69067
 31.5035             1.69100
 31.5651             1.69125
 31.6266             1.69145
 31.6881             1.69161
 31.7497             1.69174
 31.8112             1.69183
 31.8727             1.69191
 31.9342             1.69196
 31.9958             1.69200
 32.0573             1.69203
 32.1188             1.69205
 32.1804             1.69205
 32.2419             1.69206
 32.3034             1.69205
 32.3650             1.69205
 32.4265             1.69203
 32.4880             1.69202
 32.5495             1.69200
 32.6111             1.69198
 32.6726             1.69196
 32.7341             1.69194
 32.7957             1.69191
 32.8572             1.69189
 32.9187             1.69186
 32.9803             1.69184
 33.0418             1.69181
 33.1033             1.69179
 33.1649             1.69176
 33.2264             1.69174
 33.2879             1.69171
 33.3494             1.69168
 33.4110             1.69166
 33.4725             1.69163
 33.5340             1.69161
 33.5956             1.69158
 33.6571             1.69156
 33.7186             1.69153
 33.7802             1.69151
 33.8417             1.69148
 33.9032             1.69146
 33.9647             1.69144
 34.0263             1.69141
 34.0878             1.69139
 34.1493             1.69137
 34.2109             1.69135
 34.2724             1.69133
 34.3339             1.69131
 34.3955             1.69129
 34.4570             1.69127
 34.5185             1.69125
 34.5800             1.69123
 34.6416             1.69122
 34.7031             1.69120
 34.7646             1.69119
 34.8262             1.69117
 34.8877             1.69116
 34.9492             1.69114
 35.0108             1.69113
 35.0723             1.69111
 35.1338             1.69110
 35.1954             1.69109
 35.2569             1.69108
 35.3184             1.69107
 35.3799             1.69106
 35.4415             1.69105
 35.5030             1.69104
 35.5645             1.69103
 35.6261             1.69102
 35.6876             1.69101
 35.7491             1.69101
 35.8107             1.69100
 35.8722             1.69100
 35.9337             1.69099
 35.9952             1.69098
 36.0568             1.69098
 36.1183             1.69098
 36.1798             1.69097
 36.2414             1.69097
 36.3029             1.69096
 36.3644             1.69096
 36.4260             1.69096
 36.4875             1.69096
 36.5490             1.69096
 36.6105             1.69096
 36.6721             1.69095
 36.7336             1.69095
 36.7951             1.67449
 36.8567             1.62748
 36.9182             1.55688
 36.9797             1.47328
 37.0413             1.38968
 37.1028             1.31908
 37.1643             1.27206
 37.2259             1.25561
 37.2874             1.25561
 37.3489             1.25561
 37.4104             1.25561
 37.4720             1.25561
 37.5335             1.25561
 37.5950             1.25561
 37.6566             1.25561
 37.7181             1.25561
 37.7796             1.25561
 37.8412             1.25561
 37.9027             1.25561
 37.9642             1.25561
 38.0257             1.25561
 38.0873             1.25561
 38.1488             1.25561
 38.2103             1.25561
 38.2719             1.25561
 38.3334             1.25561
 38.3949             1.25560
 38.4565             1.25560
 38.5180             1.25560
 38.5795             1.25560
 38.6411             1.25559
 38.7026             1.25559
 38.7641             1.25559
